Customer_id,answered,age,Gender,children,distance,pets
154140,0,3,0,0,2,0
158070,0,3,0,1,2,0
162560,0,1,0,1,2,1
162590,0,2,0,1,2,0
163040,0,2,1,0,2,1
163330,0,2,1,1,3,0
165540,0,2,1,1,3,0
166190,0,1,0,1,3,0
166810,0,1,1,1,3,1
166940,0,2,1,0,3,0
167590,0,3,1,1,3,0
171130,0,3,0,1,2,1
172570,0,1,1,0,2,0
175210,0,2,0,0,2,0
175680,0,3,0,0,3,0
177430,0,3,0,0,3,0
178620,0,3,1,1,3,1
181700,0,1,0,0,3,0
183700,0,1,0,1,2,1
184530,0,1,1,1,2,0
187170,0,1,1,0,2,1
187310,0,1,0,1,3,1
187320,0,1,1,0,3,1
188260,0,1,1,0,3,0
188700,0,1,1,1,3,0
188860,0,3,1,0,3,1
189320,0,1,1,1,3,0
190030,0,2,1,0,3,0
190200,0,2,1,1,3,0
190490,0,2,1,1,3,1
192310,0,2,1,1,2,0
192460,0,1,0,0,2,1
196020,0,1,1,1,2,0
197000,0,2,1,1,2,0
199570,0,3,1,0,3,1
200070,0,3,0,1,3,0
200440,0,1,1,0,2,1
202210,0,2,1,1,2,0
202850,0,3,0,0,2,0
205600,0,3,1,0,2,0
206950,0,3,1,0,2,1
207470,0,1,1,0,3,0
208050,0,1,0,0,3,0
208580,0,3,0,0,3,1
209510,0,1,1,0,3,0
213930,0,2,1,0,3,0
216010,0,2,1,0,3,0
217840,0,2,1,0,2,0
218480,0,2,0,0,2,1
218740,0,1,0,0,2,0
221940,0,1,1,0,3,1
228110,0,2,1,0,3,0
233030,0,3,0,1,3,1
233510,0,3,1,1,3,0
233880,0,1,1,1,2,0
80180,0,2,0,1,2,0
190160,0,3,0,1,2,1
123220,0,3,1,1,3,0
10770,0,2,0,1,2,1
39930,0,2,0,1,2,1
51790,0,2,1,1,2,0
66450,0,2,1,0,3,1
68570,0,2,0,0,3,0
71740,0,1,1,0,3,0
87080,0,1,1,0,3,0
87170,0,2,0,0,3,0
88560,0,3,0,0,3,1
88940,0,2,0,1,3,1
89230,0,1,1,1,3,1
105400,0,1,0,1,3,0
110370,0,3,1,1,3,0
116400,0,1,1,1,3,1
116460,0,3,0,0,2,0
118760,0,2,1,0,2,0
134330,0,1,1,0,2,0
147930,0,1,1,0,2,1
149270,0,2,0,1,3,0
149300,0,2,1,0,3,1
150720,0,3,0,0,2,0
152120,0,3,0,1,2,0
168350,0,1,0,1,2,1
168660,0,2,0,1,2,0
172330,0,2,1,0,2,1
185210,0,2,1,1,3,0
190950,0,2,1,1,3,0
206790,0,1,0,1,3,0
213030,0,1,1,1,3,1
217140,0,2,1,0,3,0
188850,0,3,1,1,3,0
52830,0,3,0,1,2,1
193770,0,1,1,0,2,0
410,0,2,0,0,2,0
940,0,3,0,0,3,0
3050,0,3,0,0,3,0
5080,0,3,1,1,3,1
6230,0,1,0,0,3,0
6660,0,1,0,1,2,1
8110,0,1,1,1,2,0
9060,0,1,1,0,2,1
9480,0,1,0,1,3,1
9870,0,1,1,0,3,1
12130,0,1,1,0,3,0
12590,0,1,1,1,3,0
13150,0,3,1,0,3,1
13460,0,1,1,1,3,0
13640,0,2,1,0,3,0
13790,0,2,1,1,3,0
13870,0,2,1,1,3,1
14130,0,2,1,1,2,0
14330,0,1,0,0,2,1
15260,0,1,1,1,2,0
16340,0,2,1,1,2,0
16520,0,3,1,0,3,1
18180,0,3,0,1,3,0
18650,0,1,1,0,2,1
24760,0,2,1,1,2,0
41210,0,3,0,0,2,0
44570,0,3,1,0,2,0
47060,0,3,1,0,2,1
47070,0,1,1,0,3,0
50790,0,1,0,0,3,0
52770,0,3,0,0,3,1
55480,0,1,1,0,3,0
57540,0,2,1,0,3,0
61570,0,2,1,0,3,0
62700,0,2,1,0,2,0
63210,0,2,0,0,2,1
66940,0,1,0,0,2,0
67150,0,1,1,0,3,1
67850,0,2,1,0,3,0
70310,0,3,0,1,3,1
70620,0,3,1,1,3,0
71490,0,1,1,1,2,0
72250,0,2,0,1,2,0
73670,0,3,0,1,2,1
73720,0,3,1,1,3,0
74010,0,2,0,1,2,1
75240,0,2,0,1,2,1
77190,0,2,1,1,2,0
77630,0,2,1,0,3,1
78080,0,2,0,0,3,0
78200,0,1,1,0,3,0
78450,0,1,1,0,3,0
81450,0,2,0,0,3,0
82780,0,3,0,0,3,1
83590,0,2,0,1,3,1
84330,0,1,1,1,3,1
84350,0,1,0,1,3,0
84540,0,3,1,1,3,0
85870,0,1,1,1,3,1
86300,0,3,0,0,2,0
86870,0,2,1,0,2,0
86880,0,1,1,0,2,0
87820,0,1,1,0,2,1
89720,0,2,0,1,3,0
90480,0,2,1,0,3,1
91540,0,3,0,0,2,0
91980,0,3,0,1,2,0
96080,0,1,0,1,2,1
96750,0,2,0,1,2,0
96960,0,2,1,0,2,1
97740,0,2,1,1,3,0
97990,0,2,1,1,3,0
99370,0,1,0,1,3,0
100010,0,1,1,1,3,1
101160,0,2,1,0,3,0
101690,0,3,1,1,3,0
103730,0,3,0,1,2,1
104400,0,1,1,0,2,0
104610,0,2,0,0,2,0
106390,0,3,0,0,3,0
107280,0,3,0,0,3,0
107340,0,3,1,1,3,1
108030,0,1,0,0,3,0
108640,0,1,0,1,2,1
109560,0,1,1,1,2,0
111940,0,1,1,0,2,1
112970,0,1,0,1,3,1
114460,0,1,1,0,3,1
114910,0,1,1,0,3,0
115640,0,1,1,1,3,0
115860,0,3,1,0,3,1
118080,0,1,1,1,3,0
119560,0,2,1,0,3,0
119880,0,2,1,1,3,0
122980,0,2,1,1,3,1
124730,0,2,1,1,2,0
124880,0,1,0,0,2,1
127200,0,1,1,1,2,0
127320,0,2,1,1,2,0
128190,0,3,1,0,3,1
128530,0,3,0,1,3,0
129230,0,1,1,0,2,1
130660,0,2,1,1,2,0
130830,0,3,0,0,2,0
132440,0,3,1,0,2,0
132720,0,3,1,0,2,1
133500,0,1,1,0,3,0
134250,0,1,0,0,3,0
134550,0,3,0,0,3,1
135000,0,1,1,0,3,0
135400,0,2,1,0,3,0
135520,0,2,1,0,3,0
135960,0,2,1,0,2,0
136510,0,2,0,0,2,1
136840,0,1,0,0,2,0
136910,0,1,1,0,3,1
140670,0,2,1,0,3,0
140950,0,3,0,1,3,1
142950,0,3,1,1,3,0
144040,0,1,1,1,2,0
144240,0,2,0,1,2,0
144640,0,3,0,1,2,1
145700,0,3,1,1,3,0
146280,0,2,0,1,2,1
148170,0,2,1,1,2,0
148200,0,2,1,0,3,1
148210,0,2,0,0,3,0
148380,0,1,1,0,3,0
148830,0,1,1,0,3,0
149140,0,2,0,0,3,0
152130,0,3,0,0,3,1
152260,0,2,0,1,3,1
153170,0,1,1,1,3,1
154640,0,1,0,1,3,0
155350,0,3,1,1,3,0
156710,0,1,1,1,3,1
157600,0,3,0,0,2,0
158020,0,2,1,0,2,0
158380,0,1,1,0,2,0
159920,0,1,1,0,2,1
160010,0,2,0,1,3,0
160090,0,2,1,0,3,1
160270,0,3,0,0,2,0
160310,0,3,0,1,2,0
160360,0,1,0,1,2,1
160370,0,2,0,1,2,0
161400,0,2,1,0,2,1
161760,0,2,1,1,3,0
162200,0,2,1,1,3,0
162870,0,1,0,1,3,0
163030,0,1,1,1,3,1
163050,0,2,1,0,3,0
163170,0,3,1,1,3,0
163690,0,3,0,1,2,1
163880,0,1,1,0,2,0
163940,0,2,0,0,2,0
164040,0,3,0,0,3,0
164150,0,3,0,0,3,0
164250,0,3,1,1,3,1
164290,0,1,0,0,3,0
164810,0,1,0,1,2,1
166270,0,1,1,1,2,0
166490,0,1,1,0,2,1
166820,0,1,0,1,3,1
166900,0,1,1,0,3,1
166970,0,1,1,0,3,0
167480,0,1,1,1,3,0
168040,0,3,1,0,3,1
168320,0,1,1,1,3,0
168420,0,2,1,0,3,0
168720,0,2,1,1,3,0
168740,0,2,1,1,3,1
169010,0,2,1,1,2,0
169060,0,1,0,0,2,1
169100,0,1,1,1,2,0
169110,0,2,1,1,2,0
169220,0,3,1,0,3,1
169350,0,3,0,1,3,0
169570,0,1,1,0,2,1
169580,0,2,1,1,2,0
171340,0,3,0,0,2,0
171590,0,3,1,0,2,0
172880,0,3,1,0,2,1
173060,0,1,1,0,3,0
173450,0,1,0,0,3,0
173590,0,3,0,0,3,1
174800,0,1,1,0,3,0
174960,0,2,1,0,3,0
175350,0,2,1,0,3,0
175360,0,2,1,0,2,0
176500,0,2,0,0,2,1
176650,0,1,0,0,2,0
177040,0,1,1,0,3,1
178140,0,2,1,0,3,0
179960,0,3,0,1,3,1
180120,0,3,1,1,3,0
180450,0,1,1,1,2,0
181500,0,2,0,1,2,0
183450,0,3,0,1,2,1
183790,0,3,1,1,3,0
184040,0,2,0,1,2,1
184160,0,2,1,1,2,0
185480,0,2,1,0,3,1
189560,0,2,0,0,3,0
189850,0,1,1,0,3,0
190530,0,1,1,0,3,0
190800,0,2,0,0,3,0
190870,0,3,0,0,3,1
190970,0,2,0,1,3,1
191140,0,1,1,1,3,1
191240,0,1,0,1,3,0
192300,0,3,1,1,3,0
193710,0,1,1,1,3,1
193810,0,3,0,0,2,0
194370,0,2,1,0,2,0
194510,0,1,1,0,2,0
195560,0,1,1,0,2,1
196070,0,2,0,1,3,0
196480,0,2,1,0,3,1
196770,0,3,0,0,2,0
196960,0,3,0,1,2,0
197440,0,1,0,1,2,1
197490,0,2,0,1,2,0
197520,0,2,1,0,2,1
200040,0,2,1,1,3,0
200060,0,2,1,1,3,0
201440,0,1,0,1,3,0
201610,0,1,1,1,3,1
202030,0,2,1,0,3,0
202710,0,3,1,1,3,0
203780,0,3,0,1,2,1
204010,0,1,1,0,2,0
204150,0,2,0,0,2,0
204220,0,3,0,0,3,0
204980,0,3,0,0,3,0
205490,0,3,1,1,3,1
205970,0,1,0,0,3,0
206620,0,1,0,1,2,1
208140,0,1,1,1,2,0
208560,0,1,1,0,2,1
209220,0,1,0,1,3,1
209440,0,1,1,0,3,1
209780,0,1,1,0,3,0
209840,0,1,1,1,3,0
211110,0,3,1,0,3,1
211200,0,1,1,1,3,0
211500,0,2,1,0,3,0
212650,0,2,1,1,3,0
212960,0,2,1,1,3,1
213050,0,2,1,1,2,0
213090,0,1,0,0,2,1
213190,0,1,1,1,2,0
213720,0,2,1,1,2,0
214560,0,3,1,0,3,1
215840,0,3,0,1,3,0
215970,0,1,1,0,2,1
219900,0,2,1,1,2,0
223470,0,3,0,0,2,0
223580,0,3,1,0,2,0
223800,0,3,1,0,2,1
224600,0,1,1,0,3,0
228530,0,1,0,0,3,0
228560,0,3,0,0,3,1
229220,0,1,1,0,3,0
230030,0,2,1,0,3,0
231520,0,2,1,0,3,0
231750,0,2,1,0,2,0
231920,0,2,0,0,2,1
231990,0,1,0,0,2,0
232770,0,1,1,0,3,1
233010,0,2,1,0,3,0
233200,0,3,0,1,3,1
233270,0,3,1,1,3,0
233340,0,1,1,1,2,0
233940,0,2,0,1,2,0
234650,0,3,0,1,2,1
235110,0,3,1,1,3,0
235490,0,2,0,1,2,1
236450,0,2,1,1,2,0
245680,0,2,1,0,3,1
250000,0,2,0,0,3,0
250820,0,1,1,0,3,0
251620,0,1,1,0,3,0
252810,0,2,0,0,3,0
254480,0,3,0,0,3,1
255330,0,2,0,1,3,1
256380,0,1,1,1,3,1
256400,0,1,0,1,3,0
257060,0,3,1,1,3,0
257140,0,1,1,1,3,1
257190,0,3,0,0,2,0
257430,0,2,1,0,2,0
257470,0,1,1,0,2,0
258140,0,1,1,0,2,1
258900,0,2,0,1,3,0
260640,0,2,1,0,3,1
261360,0,3,0,0,2,0
261530,0,3,0,1,2,0
261550,0,1,0,1,2,1
261650,0,2,0,1,2,0
262190,0,2,1,0,2,1
262410,0,2,1,1,3,0
262610,0,2,1,1,3,0
262940,0,1,0,1,3,0
262950,0,1,1,1,3,1
193390,0,2,1,0,3,0
221300,0,3,1,1,3,0
51990,0,3,0,1,2,1
62720,0,1,1,0,2,0
70750,0,2,0,0,2,0
72580,0,3,0,0,3,0
76580,0,3,0,0,3,0
88580,0,3,1,1,3,1
96590,0,1,0,0,3,0
99690,0,1,0,1,2,1
115000,0,1,1,1,2,0
125360,0,1,1,0,2,1
134640,0,1,0,1,3,1
147600,0,1,1,0,3,1
147890,0,1,1,0,3,0
150100,0,1,1,1,3,0
151870,0,3,1,0,3,1
153540,0,1,1,1,3,0
157330,0,2,1,0,3,0
159040,0,2,1,1,3,0
162710,0,2,1,1,3,1
163970,0,2,1,1,2,0
164420,0,1,0,0,2,1
168920,0,1,1,1,2,0
202100,0,2,1,1,2,0
204230,0,3,1,0,3,1
207590,0,3,0,1,3,0
207830,0,1,1,0,2,1
207890,0,2,1,1,2,0
208410,0,3,0,0,2,0
209290,0,3,1,0,2,0
209680,0,3,1,0,2,1
211870,0,1,1,0,3,0
212870,0,1,0,0,3,0
227930,0,3,0,0,3,1
229320,0,1,1,0,3,0
127950,0,2,1,0,3,0
1040,0,2,1,0,3,0
11800,0,2,1,0,2,0
12960,0,2,0,0,2,1
14090,0,1,0,0,2,0
20020,0,1,1,0,3,1
20190,0,2,1,0,3,0
44330,0,3,0,1,3,1
47100,0,3,1,1,3,0
48250,0,1,1,1,2,0
51180,0,2,0,1,2,0
51840,0,3,0,1,2,1
54690,0,3,1,1,3,0
55840,0,2,0,1,2,1
59170,0,2,1,1,2,0
62090,0,2,1,0,3,1
62620,0,2,0,0,3,0
66720,0,1,1,0,3,0
67560,0,1,1,0,3,0
70390,0,2,0,0,3,0
70710,0,3,0,0,3,1
73600,0,2,0,1,3,1
73880,0,1,1,1,3,1
75820,0,1,0,1,3,0
76870,0,3,1,1,3,0
79630,0,1,1,1,3,1
79750,0,3,0,0,2,0
83460,0,2,1,0,2,0
85490,0,1,1,0,2,0
86180,0,1,1,0,2,1
88400,0,2,0,1,3,0
88520,0,2,1,0,3,1
90250,0,3,0,0,2,0
91040,0,3,0,1,2,0
92820,0,1,0,1,2,1
95780,0,2,0,1,2,0
101320,0,2,1,0,2,1
103690,0,2,1,1,3,0
106290,0,2,1,1,3,0
107490,0,1,0,1,3,0
107900,0,1,1,1,3,1
108830,0,2,1,0,3,0
110610,0,3,1,1,3,0
110930,0,3,0,1,2,1
115010,0,1,1,0,2,0
115160,0,2,0,0,2,0
117890,0,3,0,0,3,0
118160,0,3,0,0,3,0
119030,0,3,1,1,3,1
119260,0,1,0,0,3,0
120040,0,1,0,1,2,1
121230,0,1,1,1,2,0
123040,0,1,1,0,2,1
124420,0,1,0,1,3,1
129050,0,1,1,0,3,1
129310,0,1,1,0,3,0
129580,0,1,1,1,3,0
129610,0,3,1,0,3,1
130690,0,1,1,1,3,0
132190,0,2,1,0,3,0
132270,0,2,1,1,3,0
132880,0,2,1,1,3,1
132940,0,2,1,1,2,0
134820,0,1,0,0,2,1
135790,0,1,1,1,2,0
139030,0,2,1,1,2,0
139320,0,3,1,0,3,1
140910,0,3,0,1,3,0
141110,0,1,1,0,2,1
143690,0,2,1,1,2,0
144310,0,3,0,0,2,0
144350,0,3,1,0,2,0
144760,0,3,1,0,2,1
145300,0,1,1,0,3,0
145560,0,1,0,0,3,0
150670,0,3,0,0,3,1
150730,0,1,1,0,3,0
151830,0,2,1,0,3,0
152720,0,2,1,0,3,0
153180,0,2,1,0,2,0
154930,0,2,0,0,2,1
155330,0,1,0,0,2,0
155900,0,1,1,0,3,1
158280,0,2,1,0,3,0
164470,0,3,0,1,3,1
166140,0,3,1,1,3,0
168000,0,1,1,1,2,0
168750,0,2,0,1,2,0
169290,0,3,0,1,2,1
169520,0,3,1,1,3,0
170040,0,2,0,1,2,1
174090,0,2,1,1,2,0
174230,0,2,0,1,2,1
175080,0,2,1,1,2,0
176840,0,2,1,0,3,1
180470,0,2,0,0,3,0
180540,0,1,1,0,3,0
180890,0,1,1,0,3,0
182570,0,2,0,0,3,0
183970,0,3,0,0,3,1
187080,0,2,0,1,3,1
189300,0,1,1,1,3,1
190470,0,1,0,1,3,0
191110,0,3,1,1,3,0
191760,0,1,1,1,3,1
192280,0,3,0,0,2,0
192660,0,2,1,0,2,0
194640,0,1,1,0,2,0
196060,0,1,1,0,2,1
198250,0,2,0,1,3,0
199000,0,2,1,0,3,1
207430,0,3,0,0,2,0
210640,0,3,0,1,2,0
212540,0,1,0,1,2,1
212700,0,2,0,1,2,0
214720,0,2,1,0,2,1
216960,0,2,1,1,3,0
221480,0,2,1,1,3,0
221610,0,1,0,1,3,0
222350,0,1,1,1,3,1
226790,0,2,1,0,3,0
174850,0,3,1,1,3,0
80690,0,3,0,1,2,1
2270,0,1,1,0,2,0
4180,0,2,0,0,2,0
9680,0,3,0,0,3,0
13000,0,3,0,0,3,0
20390,0,3,1,1,3,1
51760,0,1,0,0,3,0
58760,0,1,0,1,2,1
62360,0,1,1,1,2,0
63150,0,1,1,0,2,1
66340,0,1,0,1,3,1
73850,0,1,1,0,3,1
94090,0,1,1,0,3,0
95310,0,1,1,1,3,0
96440,0,3,1,0,3,1
112790,0,1,1,1,3,0
114580,0,2,1,0,3,0
119540,0,2,1,1,3,0
125190,0,2,1,1,3,1
127280,0,2,1,1,2,0
129460,0,1,0,0,2,1
134830,0,1,1,1,2,0
135550,0,2,1,1,2,0
136360,0,3,1,0,3,1
138920,0,3,0,1,3,0
143060,0,1,1,0,2,1
144780,0,2,1,1,2,0
147790,0,3,0,0,2,0
148450,0,3,1,0,2,0
150290,0,3,1,0,2,1
158960,0,1,1,0,3,0
160050,0,1,0,0,3,0
176640,0,3,0,0,3,1
178540,0,1,1,0,3,0
181470,0,2,1,0,3,0
187050,0,2,1,0,3,0
191020,0,2,1,0,2,0
197930,0,2,0,0,2,1
198070,0,1,0,0,2,0
204760,0,1,1,0,3,1
205060,0,2,1,0,3,0
206360,0,3,0,1,3,1
207050,0,3,1,1,3,0
207460,0,1,1,1,2,0
208170,0,2,0,1,2,0
218340,0,3,0,1,2,1
220420,0,3,1,1,3,0
232610,0,2,0,1,2,1
3170,0,2,1,1,2,0
5830,0,2,1,0,3,1
9160,0,2,0,0,3,0
9370,0,1,1,0,3,0
10510,0,1,1,0,3,0
13840,0,2,0,0,3,0
14520,0,3,0,0,3,1
15800,0,2,0,1,3,1
15870,0,1,1,1,3,1
16020,0,1,0,1,3,0
20040,0,3,1,1,3,0
21670,0,1,1,1,3,1
32030,0,3,0,0,2,0
39050,0,2,1,0,2,0
49610,0,1,1,0,2,0
52130,0,1,1,0,2,1
56770,0,2,0,1,3,0
57940,0,2,1,0,3,1
59140,0,3,0,0,2,0
60420,0,3,0,1,2,0
62600,0,1,0,1,2,1
63720,0,2,0,1,2,0
65170,0,2,1,0,2,1
65620,0,2,1,1,3,0
66090,0,2,1,1,3,0
67220,0,1,0,1,3,0
69450,0,1,1,1,3,1
69590,0,2,1,0,3,0
69920,0,3,1,1,3,0
72810,0,3,0,1,2,1
77830,0,1,1,0,2,0
78930,0,2,0,0,2,0
85670,0,3,0,0,3,0
95450,0,3,0,0,3,0
95580,0,3,1,1,3,1
96580,0,1,0,0,3,0
96670,0,1,0,1,2,1
96890,0,1,1,1,2,0
98300,0,1,1,0,2,1
98690,0,1,0,1,3,1
99150,0,1,1,0,3,1
101890,0,1,1,0,3,0
108920,0,1,1,1,3,0
110970,0,3,1,0,3,1
111920,0,1,1,1,3,0
113050,0,2,1,0,3,0
114490,0,2,1,1,3,0
118650,0,2,1,1,3,1
119280,0,2,1,1,2,0
120130,0,1,0,0,2,1
121570,0,1,1,1,2,0
122170,0,2,1,1,2,0
124580,0,3,1,0,3,1
125110,0,3,0,1,3,0
127110,0,1,1,0,2,1
129590,0,2,1,1,2,0
129630,0,3,0,0,2,0
130390,0,3,1,0,2,0
130450,0,3,1,0,2,1
130850,0,1,1,0,3,0
130940,0,1,0,0,3,0
134290,0,3,0,0,3,1
135580,0,1,1,0,3,0
136780,0,2,1,0,3,0
138870,0,2,1,0,3,0
139590,0,2,1,0,2,0
142150,0,2,0,0,2,1
142270,0,1,0,0,2,0
143580,0,1,1,0,3,1
143600,0,2,1,0,3,0
143890,0,3,0,1,3,1
146710,0,3,1,1,3,0
151080,0,1,1,1,2,0
151290,0,2,0,1,2,0
152270,0,3,0,1,2,1
152610,0,3,1,1,3,0
157280,0,2,0,1,2,1
157640,0,2,1,1,2,0
160300,0,2,1,0,3,1
161670,0,2,0,0,3,0
162230,0,1,1,0,3,0
166360,0,1,1,0,3,0
167570,0,2,0,0,3,0
168180,0,3,0,0,3,1
168680,0,2,0,1,3,1
169320,0,1,1,1,3,1
169680,0,1,0,1,3,0
170370,0,3,1,1,3,0
170520,0,1,1,1,3,1
170540,0,3,0,0,2,0
173600,0,2,1,0,2,0
174390,0,1,1,0,2,0
175420,0,1,1,0,2,1
177640,0,2,0,1,3,0
178970,0,2,1,0,3,1
179780,0,3,0,0,2,0
180100,0,3,0,1,2,0
180390,0,1,0,1,2,1
183780,0,2,0,1,2,0
184490,0,2,1,0,2,1
185340,0,2,1,1,3,0
187970,0,2,1,1,3,0
189700,0,1,0,1,3,0
191680,0,1,1,1,3,1
196840,0,2,1,0,3,0
197670,0,3,1,1,3,0
198030,0,3,0,1,2,1
198060,0,1,1,0,2,0
203120,0,2,0,0,2,0
203250,0,3,0,0,3,0
206020,0,3,0,0,3,0
207070,0,3,1,1,3,1
208100,0,1,0,0,3,0
210600,0,1,0,1,2,1
211740,0,1,1,1,2,0
213070,0,1,1,0,2,1
220470,0,1,0,1,3,1
225480,0,1,1,0,3,1
228680,0,1,1,0,3,0
231150,0,1,1,1,3,0
234490,0,3,1,0,3,1
246100,0,1,1,1,3,0
1910,0,2,1,0,3,0
9120,0,2,1,1,3,0
11130,0,2,1,1,3,1
16860,0,2,1,1,2,0
18280,0,1,0,0,2,1
51330,0,1,1,1,2,0
58750,0,2,1,1,2,0
70510,0,3,1,0,3,1
70540,0,3,0,1,3,0
72730,0,1,1,0,2,1
76100,0,2,1,1,2,0
79440,0,3,0,0,2,0
80640,0,3,1,0,2,0
84120,0,3,1,0,2,1
90500,0,1,1,0,3,0
106980,0,1,0,0,3,0
107370,0,3,0,0,3,1
108630,0,1,1,0,3,0
111880,0,2,1,0,3,0
115850,0,2,1,0,3,0
118180,0,2,1,0,2,0
119330,0,2,0,0,2,1
121070,0,1,0,0,2,0
122320,0,1,1,0,3,1
122500,0,2,1,0,3,0
127780,0,3,0,1,3,1
128450,0,3,1,1,3,0
131020,0,1,1,1,2,0
136940,0,2,0,1,2,0
139800,0,3,0,1,2,1
142770,0,3,1,1,3,0
151750,0,2,0,1,2,1
152150,0,2,1,1,2,0
152210,0,2,1,0,3,1
153370,0,2,0,0,3,0
155620,0,1,1,0,3,0
156550,0,1,1,0,3,0
156720,0,2,0,0,3,0
157730,0,3,0,0,3,1
160510,0,2,0,1,3,1
166400,0,1,1,1,3,1
167430,0,1,0,1,3,0
181190,0,3,1,1,3,0
184850,0,1,1,1,3,1
187560,0,3,0,0,2,0
187900,0,2,1,0,2,0
190020,0,1,1,0,2,0
198630,0,1,1,0,2,1
204650,0,2,0,1,3,0
207380,0,2,1,0,3,1
208250,0,3,0,0,2,0
209550,0,3,0,1,2,0
212570,0,1,0,1,2,1
223070,0,2,0,1,2,0
223920,0,2,1,0,2,1
229660,0,2,1,1,3,0
248090,0,2,1,1,3,0
9330,0,1,0,1,3,0
16730,0,1,1,1,3,1
3260,0,2,1,0,3,0
3970,0,3,1,1,3,0
4150,0,3,0,1,2,1
7910,0,1,1,0,2,0
8590,0,2,0,0,2,0
9580,0,3,0,0,3,0
11910,0,3,0,0,3,0
13530,0,3,1,1,3,1
14200,0,1,0,0,3,0
14750,0,1,0,1,2,1
16480,0,1,1,1,2,0
16900,0,1,1,0,2,1
17700,0,1,0,1,3,1
18720,0,1,1,0,3,1
18770,0,1,1,0,3,0
19850,0,1,1,1,3,0
20450,0,3,1,0,3,1
28360,0,1,1,1,3,0
29380,0,2,1,0,3,0
29410,0,2,1,1,3,0
32400,0,2,1,1,3,1
35870,0,2,1,1,2,0
41450,0,1,0,0,2,1
44220,0,1,1,1,2,0
46850,0,2,1,1,2,0
47480,0,3,1,0,3,1
48140,0,3,0,1,3,0
49070,0,1,1,0,2,1
49260,0,2,1,1,2,0
49590,0,3,0,0,2,0
51010,0,3,1,0,2,0
51080,0,3,1,0,2,1
51530,0,1,1,0,3,0
51960,0,1,0,0,3,0
52540,0,3,0,0,3,1
54580,0,1,1,0,3,0
54760,0,2,1,0,3,0
55390,0,2,1,0,3,0
56080,0,2,1,0,2,0
56280,0,2,0,0,2,1
56680,0,1,0,0,2,0
57620,0,1,1,0,3,1
59050,0,2,1,0,3,0
60010,0,3,0,1,3,1
61860,0,3,1,1,3,0
63750,0,1,1,1,2,0
66530,0,2,0,1,2,0
66980,0,3,0,1,2,1
72960,0,3,1,1,3,0
74020,0,2,0,1,2,1
74440,0,2,1,1,2,0
74470,0,2,1,0,3,1
75100,0,2,0,0,3,0
75780,0,1,1,0,3,0
75960,0,1,1,0,3,0
76650,0,2,0,0,3,0
80730,0,3,0,0,3,1
82150,0,2,0,1,3,1
83040,0,1,1,1,3,1
83850,0,1,0,1,3,0
84760,0,3,1,1,3,0
86240,0,1,1,1,3,1
86390,0,3,0,0,2,0
87030,0,2,1,0,2,0
89370,0,1,1,0,2,0
90750,0,1,1,0,2,1
91770,0,2,0,1,3,0
92930,0,2,1,0,3,1
93270,0,3,0,0,2,0
93500,0,3,0,1,2,0
93850,0,1,0,1,2,1
94160,0,2,0,1,2,0
94750,0,2,1,0,2,1
95360,0,2,1,1,3,0
97080,0,2,1,1,3,0
97770,0,1,0,1,3,0
99640,0,1,1,1,3,1
101670,0,2,1,0,3,0
102500,0,3,1,1,3,0
102890,0,3,0,1,2,1
107140,0,1,1,0,2,0
107400,0,2,0,0,2,0
107600,0,3,0,0,3,0
108370,0,3,0,0,3,0
109210,0,3,1,1,3,1
111170,0,1,0,0,3,0
112520,0,1,0,1,2,1
113340,0,1,1,1,2,0
113740,0,1,1,0,2,1
114510,0,1,0,1,3,1
115710,0,1,1,0,3,1
117210,0,1,1,0,3,0
118670,0,1,1,1,3,0
119690,0,3,1,0,3,1
120830,0,1,1,1,3,0
121720,0,2,1,0,3,0
121760,0,2,1,1,3,0
121920,0,2,1,1,3,1
123380,0,2,1,1,2,0
124410,0,1,0,0,2,1
124480,0,1,1,1,2,0
124510,0,2,1,1,2,0
126200,0,3,1,0,3,1
127070,0,3,0,1,3,0
128130,0,1,1,0,2,1
130290,0,2,1,1,2,0
131230,0,3,0,0,2,0
132310,0,3,1,0,2,0
133120,0,3,1,0,2,1
133670,0,1,1,0,3,0
133750,0,1,0,0,3,0
134010,0,3,0,0,3,1
134120,0,1,1,0,3,0
135610,0,2,1,0,3,0
136140,0,2,1,0,3,0
136160,0,2,1,0,2,0
138940,0,2,0,0,2,1
141200,0,1,0,0,2,0
142330,0,1,1,0,3,1
142830,0,2,1,0,3,0
143200,0,3,0,1,3,1
144910,0,3,1,1,3,0
145030,0,1,1,1,2,0
147090,0,2,0,1,2,0
151570,0,3,0,1,2,1
152770,0,3,1,1,3,0
153530,0,2,0,1,2,1
153940,0,2,1,1,2,0
154080,0,2,1,0,3,1
154170,0,2,0,0,3,0
155230,0,1,1,0,3,0
155600,0,1,1,0,3,0
157200,0,2,0,0,3,0
157980,0,3,0,0,3,1
158740,0,2,0,1,3,1
158860,0,1,1,1,3,1
159590,0,1,0,1,3,0
160200,0,3,1,1,3,0
160580,0,1,1,1,3,1
160830,0,3,0,0,2,0
160930,0,2,1,0,2,0
161640,0,1,1,0,2,0
161930,0,1,1,0,2,1
162060,0,2,0,1,3,0
162330,0,2,1,0,3,1
163710,0,3,0,0,2,0
164390,0,3,0,1,2,0
164430,0,1,0,1,2,1
